handle,Election,text,is_retweet,original_author,date,time,in_reply_to_screen_name,is_quote_status,lang,retweet_count,favorite_count,place_full_name,place_name,place_country,source_url
DonaldTrump,2020,Thank you IDAHO! #MAGA https://t.co/lsFRvHcyyY,,,9/12/2020,22:35:00,,,,14635,66403,,,,
DonaldTrump,2020,"Congratulations to Dr. Rich McCormick (@RichforGA) on a BIG WIN in Georgia last night! We need you in Washington, D.C. badly. You have my Complete and Total Endorsement! #MAGA #GA07 https://t.co/5lvlSoaoU2",,,6/10/2020,21:37:00,,,,15564,60933,,,,
DonaldTrump,2020,"RT @JohnCornyn: Senators Schumer, Warren, Van Hollen, and Congressman Schiff each tried to suck the Chief Justice into the vortex of their…",,,2/2/2020,4:19:00,,,,5446,0,,,,
DonaldTrump,2020,"RT @FLOTUS: For the first time in 29 years, drug overdose deaths have dropped by 4.1% and life expectancy has increased by 4 years! Proud o…",,,2/2/2020,4:19:00,,,,17494,0,,,,
DonaldTrump,2020,"RT @DanScavino: WAIT FOT IT....
⚠️This may cause #TDS🤯 https://t.co/ha4u7VpACd",,,2/8/2020,12:15:00,,,,15106,0,,,,
DonaldTrump,2020,RT @realDonaldTrump: The Democrat Party has given up on counting votes in Iowa. Looks like it all got computer “fried”. Nobody knows who th…,,,2/8/2020,12:15:00,,,,27116,0,,,,
DonaldTrump,2020,RT @josedeynes: @PalmerReport @realDonaldTrump The President has a duty to protect the American people from two equally dangerous threats:…,,,3/9/2020,10:18:00,,,,5162,0,,,,
DonaldTrump,2020,"RT @Scavino45: “The ship behind me is a 70,000 ton msg of hope &amp; solidarity to the incredible people of NY: we are here for you, we are fig…",,,3/29/2020,3:29:00,,,,12474,0,,,,
DonaldTrump,2020,"RT @charliekirk11: What changed, @SpeakerPelosi?

🤔 https://t.co/y5wZxVdWlh",,,5/2/2020,21:29:00,,,,14827,0,,,,
DonaldTrump,2020,"The Federal Reserve is cutting but must further ease and, most importantly, come into line with other countries/competitors. We are not playing on a level field. Not fair to USA. It is finally time for the Federal Reserve to LEAD. More easing and cutting!",,,3/3/2020,15:51:00,,,,18987,78362,,,,
DonaldTrump,2020,Two wonderful people! https://t.co/Fo2CLjc9YZ,,,8/6/2020,4:25:00,,,,22883,111729,,,,
DonaldTrump,2020,THANK YOU! #MAGA https://t.co/OYbNhJdAbJ,,,9/12/2020,22:40:00,,,,17158,80213,,,,
DonaldTrump,2020,RT @GenFlynn: https://t.co/Q833u4Is8h,,,4/30/2020,0:38:00,,,,64144,0,,,,
DonaldTrump,2020,"RT @NewsBowne: Schumer Shot Down By Justice Roberts.
https://t.co/fY9tPt9Jrf https://t.co/Y0iMfnkD4f",,,2/2/2020,4:20:00,,,,7363,0,,,,
DonaldTrump,2020,"RT @KatrinaPierson: What did Americans learn from tonight’s #DemDebate? 

Democrats want to beat Trump more than they want to work for the…",,,2/8/2020,12:16:00,,,,5879,0,,,,
DonaldTrump,2020,RT @CLewandowski_: Can’t wait to join @JudgeJeanine tonight on @FoxNews. It’s been one hell of a great week for @realDonaldTrump - look for…,,,2/8/2020,12:16:00,,,,4119,0,,,,
DonaldTrump,2020,CONGRATULATIONS! #MAGA https://t.co/hlt8Mfw1C3,,,9/12/2020,22:47:00,,,,16115,71531,,,,
DonaldTrump,2020,"So honored by Archbishop Viganò’s incredible letter to me. I hope everyone, religious or not, reads it! https://t.co/fVhkCz89g5",,,6/10/2020,22:17:00,,,,47598,140273,,,,
DonaldTrump,2020,RT @SenKevinCramer: Thank you @POTUS @realDonaldTrump for signing the CARES Act right away and for your leadership throughout this entire p…,,,3/29/2020,3:30:00,,,,5302,0,,,,
DonaldTrump,2020,"Happy Birthday to three time Olympian and five term Congressman, @JimRyun!",,,4/30/2020,0:52:00,,,,7745,48939,,,,
DonaldTrump,2020,"The so-called “Supreme Leader” of Iran, who has not been so Supreme lately, had some nasty things to say about the United States and Europe. Their economy is crashing, and their people are suffering. He should be very careful with his words!",,,1/17/2020,22:22:00,,,,35657,177976,,,,
DonaldTrump,2020,RT @kimguilfoyle: Best President ever! Thank you @realDonaldTrump 🇺🇸#KAG2020 #MAGA,,,3/9/2020,10:22:00,,,,8961,0,,,,
DonaldTrump,2020,"RT @Arightside: Tomorrow I’ll be joined by @SebGorka, @STEPHMHAMILL and other distinguished guests to discuss the 2020 Presidential Electio…",,,5/2/2020,21:30:00,,,,3391,0,,,,
DonaldTrump,2020,RT @STEPHMHAMILL: They didn’t ... 🧐🧐🧐🧐,,,5/2/2020,21:29:00,,,,6750,0,,,,
DonaldTrump,2020,"It was my great honor to address the National Association of Counties Legislative Conference where 1,200 County Leaders whose incredible devotion, talent, and drive directly and profoundly improve the lives of millions of Americans each and every day. https://t.co/XqPOjQtakr",,,3/3/2020,17:30:00,,,,9704,40728,,,,
DonaldTrump,2020,"RT @paulsperry_: BREAKING: Sally Yates testified Comey went ""rogue"" regarding his persecution of Flynn",,,8/6/2020,4:30:00,,,,13164,0,,,,
DonaldTrump,2020,WOW — THANK YOU! #MAGA https://t.co/sj87HGIX00,,,9/12/2020,23:11:00,,,,22812,117834,,,,
DonaldTrump,2020,RT @JohnWHuber: Yates clearly going for an insanity defense,,,8/6/2020,4:38:00,,,,9079,0,,,,
DonaldTrump,2020,"RT @NextRevFNC: SUNDAY! @RepMattGaetz, @LisaMarieBoothe, and @SaraCarterDC return to #NextRevFNC! Tune in at 9pm ET on @FoxNews! https://t.…",,,5/2/2020,21:38:00,,,,4494,0,,,,
DonaldTrump,2020,RT @RepMarkMeadows: I think the vast majority agree killing 600+ Americans is well beyond justification to say: enough is enough. And yet...,,,1/7/2020,12:12:00,,,,22190,0,,,,
DonaldTrump,2020,"RT @JudgeJeanine: .@RepMarkMeadows joined me to talk about the latest on Iran, take a look: https://t.co/H7abiJHyEe",,,1/7/2020,12:11:00,,,,8367,0,,,,
DonaldTrump,2020,RT @LindseyGrahamSC: We killed the most powerful man in Tehran short of the Ayatollah.  This was not an act of revenge for what he had do...,,,1/7/2020,12:02:00,,,,22566,0,,,,
DonaldTrump,2020,"RT @LindseyGrahamSC: President @realDonaldTrump took decisive, preemptive action to foil a plot directed at American personnel.As to what...",,,1/7/2020,12:02:00,,,,8550,0,,,,
DonaldTrump,2020,".@CNN doesn’t want to speak about their persecution of General Michael Flynn &amp; why they got the story so wrong. They, along with others, should pay a big price for what they have purposely done to this man &amp; his family. They won’t even cover the big breaking news about this scam!",,,4/30/2020,3:52:00,,,,43372,148742,,,,
DonaldTrump,2020,RT @WhiteHouse: LIVE: President @realDonaldTrump participates in a briefing at @NIH https://t.co/zj2o3BdoLE,,,3/3/2020,19:50:00,,,,8498,0,,,,
DonaldTrump,2020,"A great day at the White House for our National Champions, the LSU Tigers! https://t.co/0sbotFsMO7",,,1/18/2020,13:09:00,,,,18258,101232,,,,
DonaldTrump,2020,RT @JimInhofe: Despite Democrat efforts to distract citizens and stain his presidency with a partisan and unprecedented impeachment process…,,,2/2/2020,4:29:00,,,,4723,0,,,,
DonaldTrump,2020,...And the Trump family didn’t ask the Federal government for money to carry this and many other very expensive to carry properties! https://t.co/5ByzgNuF7Z,,,6/11/2020,1:36:00,,,,4751,21174,,,,
DonaldTrump,2020,"RT @SteveGuest: Chris Christie: Pete Buttigieg was ""outright lying about his record,” and when called out he “looked like a deer in the hea…",,,2/8/2020,12:18:00,,,,8873,0,,,,
DonaldTrump,2020,"Wow! The Front Page @washingtonpost Headline reads, “A BOOST IN TESTS, BUT LACK OF TAKERS.” We have done a great job on Ventilators, Testing, and everything else. Were left little by Obama. Over 11 million tests, and going up fast. More than all countries in the world, combined.",,,5/18/2020,12:47:00,,,,23415,94759,,,,
DonaldTrump,2020,REOPEN OUR COUNTRY!,,,5/18/2020,12:38:00,,,,106718,536876,,,,
DonaldTrump,2020,RT @realDonaldTrump: 100% correct!,,,5/18/2020,12:34:00,,,,39978,0,,,,
DonaldTrump,2020,"RT @realDonaldTrump: The number of Coronavirus cases is strongly trending downward throughout the United States, with few exceptions. Very…",,,5/18/2020,12:33:00,,,,37169,0,,,,
DonaldTrump,2020,"RT @DrPaulGosar: If you live in Arizona and you want to sign your favorite candidate’s petition for the 2020 election ballot:

CLICK HERE➡️…",,,3/9/2020,10:36:00,,,,3029,0,,,,
DonaldTrump,2020,"ON MY WAY — SEE YOU SOON!  
https://t.co/t7vAElQQt6",,,9/12/2020,23:36:00,,,,18240,83576,,,,
DonaldTrump,2020,RT @NextRevFNC: TOMORROW! @LisaMarieBoothe returns to #NextRevFNC! Tune in at 9pm ET on @FoxNews! https://t.co/XkOoTfmZ1F,,,5/2/2020,21:37:00,,,,3696,0,,,,
DonaldTrump,2020,RT @Jrock41S: @freep Albom's softball interview with Whitmer this past Friday (AM 760 WJR) was horrific.  Wasn't sure what was more disturb…,,,3/29/2020,14:29:00,,,,3940,0,,,,
DonaldTrump,2020,RT @dbongino: The Yates hearing on Capitol Hill was another disaster for the police-state Democrats. It reinforced two critical things abou…,,,8/6/2020,4:39:00,,,,14336,0,,,,
DonaldTrump,2020,"RT @JimInhofe: After over 50 hours of testimony, questions and debate, I voted today to move to the next phase of the impeachment process.…",,,2/2/2020,4:31:00,,,,3474,0,,,,
DonaldTrump,2020,RT @VanJones68: Bloomberg has a problem because of what he did with stop-and-frisk. It was a HORROR SHOW to be Black or Latino in New York…,,,2/8/2020,12:19:00,,,,8001,0,,,,
DonaldTrump,2020,RT @SenMikeLee: Department of Justice admits they violated protocol in their investigation into Michael Flynn. https://t.co/tlJsgNKZMn,,,8/6/2020,4:42:00,,,,16616,0,,,,
DonaldTrump,2020,RT @TomFitton: Mueller did it.,,,5/2/2020,21:42:00,,,,11493,0,,,,
DonaldTrump,2020,RT @GovRonDeSantis: The firing of Andrew McCabe is a rare example of someone being held accountable in Washington.  I hope the IG issues hi…,,,3/29/2020,14:34:00,,,,6571,0,,,,
DonaldTrump,2020,"Tremendous surge in new housing construction in December, 16.9%, biggest in many years!",,,1/18/2020,13:19:00,,,,20842,114673,,,,
DonaldTrump,2020,"Just told that Fake News @CNN is falsely reporting that I was recently shouting at my campaign manager over made up nonsense. Actually, he is doing a great job, I never shouted at him (been with me for years, including the 2016 win), &amp; have no intention to do so. Just FAKE NEWS!",,,4/30/2020,4:01:00,,,,24511,110975,,,,
DonaldTrump,2020,RT @DanScavino: The video was NOT manipulated.,,,3/9/2020,10:41:00,,,,10382,0,,,,
DonaldTrump,2020,"I am calling on Congress to send me a Bill that fully and permanently funds the LWCF and restores our National Parks. When I sign it into law, it will be HISTORIC for our beautiful public lands. ALL thanks to @SenCoryGardner and @SteveDaines, two GREAT Conservative Leaders!",,,3/3/2020,21:10:00,,,,17349,75018,,,,
DonaldTrump,2020,"Once again, Sleepy Joe told the press they could go home at 9 A.M. Meanwhile, your Favorite President, me, will go to Reno, Nevada tonight, three stops in Las Vegas tomorrow, with California and Arizona on schedule Monday. Don’t worry, we won’t be taking off Tuesday, either!",,,9/13/2020,0:13:00,,,,30038,139900,,,,
DonaldTrump,2020,LAW &amp; ORDER!,,,6/11/2020,2:21:00,,,,47015,296057,,,,
DonaldTrump,2020,Not good! https://t.co/eC3Xjy2ChX,,,2/8/2020,12:23:00,,,,9382,42142,,,,
DonaldTrump,2020,"“Day after day, really good news on the economy. By the way, this didn’t just happen by accident, it’s the result of a lot of the policies that Donald Trump has put into place. Obviously, the Tax Cut, and now we have these two BIG trade deals.” @StephenMoore  Great future growth!",,,1/18/2020,13:33:00,,,,17253,77375,,,,
DonaldTrump,2020,"RT @CurtisHouck: Video: @MZHemingway and @BretBaier just WRECKED the liberal media narrative about Russia throwing '16 to Trump. Baier: ""So…",,,3/9/2020,10:59:00,,,,9463,0,,,,
DonaldTrump,2020,"She was thrown off The View like a dog, Zero T.V. Personas. Now Wallace is a 3rd rate lapdog for Fake News MSDNC (Concast). Doesn’t have what it takes! https://t.co/F8azYEJHm5",,,5/2/2020,21:51:00,,,,13695,52659,,,,
DonaldTrump,2020,Thank you Mike! https://t.co/0cNENCP1h7,,,1/10/2020,13:27:00,,,,5356,26886,,,,
DonaldTrump,2020,RT @VaticanNews: #PopeFrancis delivers an extraordinary blessing “To the City and to the World” to pray for an end to the Covid-19 #coronav…,,,3/29/2020,14:48:00,,,,4724,0,,,,
DonaldTrump,2020,"Lyin’ Brian Williams of MSDNC, a Concast Scam Company, wouldn’t know the truth if it was nailed to his wooden forehead. Remember when he lied about his bravery in a helicopter? Totally made up story. He’s a true dummy who was thrown off Network News like a dog. Stay tuned!",,,4/30/2020,4:09:00,,,,22433,102056,,,,
DonaldTrump,2020,"The National Institutes of Health is home to some of the greatest doctors, scientists, and researchers in the world. Thank you for all your doing @NIH, keep up the great work! https://t.co/lzgha7jRw1 https://t.co/oLi8HbSzlY",,,3/3/2020,23:18:00,,,,12111,44472,,,,
DonaldTrump,2020,"RT @TomFitton: This time, the Left wants to blow up the election -- they have set up the system to break by sending tens of millions of bal…",,,8/6/2020,4:44:00,,,,10652,0,,,,
DonaldTrump,2020,...And the Trump family didn’t ask the Federal government for money to carry this and many other very expensive to carry properties! https://t.co/IakI8RiWfj,,,6/11/2020,2:36:00,,,,16411,75490,,,,
DonaldTrump,2020,"While I travel the Country, Joe sleeps in his basement, telling the Fake News Media to “get lost”. If you’re a reporter covering Sleepy Joe, you have basically gone into retirement!",,,9/13/2020,0:16:00,,,,26152,121507,,,,
DonaldTrump,2020,"RT @SenJohnKennedy: Promise kept!
 
Today, @realDonaldTrump officially signed the historic #USMCA deal into law.
 
This trade deal is a mas…",,,2/2/2020,4:33:00,,,,3384,0,,,,
DonaldTrump,2020,"RT @SenJohnKennedy: Reports of Bolton’s book don't answer the question: Why did POTUS ask for an investigation?

The Ukrainian government h…",,,2/2/2020,4:33:00,,,,4615,0,,,,
DonaldTrump,2020,"RT @charliekirk11: Hunter Biden &amp; @DonaldJTrumpJr should debate to see who is really grifting off their dad’s time in office

Hunter is a 5…",,,3/9/2020,11:11:00,,,,12603,0,,,,
DonaldTrump,2020,“Trade Deals Drive Stocks To Record Highs.” @FoxNews,,,1/18/2020,13:35:00,,,,16510,84042,,,,
DonaldTrump,2020,"RT @charliekirk11: Let me get this straight:

Democrats and the mainstream media are trying to incite panic over the Coronavirus

...Yet th…",,,3/9/2020,11:11:00,,,,22619,0,,,,
DonaldTrump,2020,"A great book, support Charlie, BUY IT!  Already Number One. https://t.co/fG7YXOCk9R",,,3/9/2020,11:10:00,,,,7483,32218,,,,
DonaldTrump,2020,"Mini Mike, don’t lick your dirty fingers. Both unsanitary and dangerous to others and yourself! https://t.co/LsKLZNeZL9",,,3/4/2020,0:27:00,,,,37743,157124,,,,
DonaldTrump,2020,"RT @MikeCrapo: Over the course of 9 days, we have reviewed testimony from 13 witnesses sworn under oath in the House hearings; over 28,000…",,,2/2/2020,4:35:00,,,,3680,0,,,,
DonaldTrump,2020,RT @MikeCrapo: Read mine and @SenatorRisch full statement: https://t.co/rDqNmVxxl5,,,2/2/2020,4:35:00,,,,2301,0,,,,
DonaldTrump,2020,RT @ArthurSchwartz: Mayor Pete says he can’t answer @davidmuir’s question about whether he would have approved a strike on Soleimani becaus…,,,2/8/2020,12:24:00,,,,5225,0,,,,
DonaldTrump,2020,"RT @DonaldJTrumpJr: The #DemDebates are really the best TV advertising @realDonaldTrump’s could possibly buy to guarantee re-election. 

Ju…",,,2/8/2020,12:24:00,,,,12012,0,,,,
DonaldTrump,2020,RT @DonaldJTrumpJr: Joe’s lying as usual. #DemDebates,,,2/8/2020,12:24:00,,,,5805,0,,,,
DonaldTrump,2020,"So true, although Honest Abe wasn’t bad. Thank you! https://t.co/Bb4736mgxa",,,5/2/2020,22:26:00,,,,19483,93641,,,,
DonaldTrump,2020,"RT @Battelle: Coronavirus In Ohio: @Battelle Pioneers Technology To Clean And Reuse PPE | @WOSU Radio
https://t.co/qE1SFhofW4",,,3/29/2020,15:13:00,,,,3784,0,,,,
DonaldTrump,2020,Highly recommended by Governor @MikeDeWine of Ohio. @FDA must move quickly! https://t.co/pLpI4CSs9H,,,3/29/2020,15:13:00,,,,14369,42229,,,,
DonaldTrump,2020,RT @EliseStefanik: Dems obsessed w/ impeachment but won't send articles to the Senate. Why? It's bc they don't want a trial that will EXPOS...,,,1/9/2020,12:26:00,,,,10193,0,,,,
DonaldTrump,2020,"How can voters be sending in Ballots starting, in some cases, one month before the First Presidential Debate. Move the First Debate up. A debate, to me, is a Public Service. Joe Biden and I owe it to the American People!",,,8/6/2020,11:44:00,,,,46379,203448,,,,
DonaldTrump,2020,"Radical Left Governor @JayInslee and the Mayor of Seattle are being taunted and played at a level that our great Country has never seen before. Take back your city NOW. If you don’t do it, I will. This is not a game. These ugly Anarchists must be stooped IMMEDIATELY. MOVE FAST!",,,6/11/2020,3:01:00,,,,51947,187744,,,,
DonaldTrump,2020,"I must admit that Lyin’ Brian Williams is, while dumber than hell, quite a bit smarter than Fake News @CNN “anchorman” Don Lemon, the “dumbest man on television”. Then you have Psycho Joe “What Ever Happened To Your Girlfriend?” Scarborough, another of the low I.Q. individuals!",,,4/30/2020,4:23:00,,,,32227,138073,,,,
DonaldTrump,2020,"RT @TeamTrump: Thank you to all the GREAT women who came out to support President @realDonaldTrump in Iowa!

Best moments from the trip bel…",,,1/18/2020,13:38:00,,,,7775,0,,,,
DonaldTrump,2020,RT @mercedesschlapp: Honored to join @LaraLeaTrump @kayleighmcenany @ashleyhayek on the #WomenForTrump bus tour. Meeting amazing Iowan wome…,,,1/18/2020,13:37:00,,,,7049,0,,,,
DonaldTrump,2020,RT @JerryMoran: It became clear over the course of the House managers’ arguments that the House failed to undertake its responsibility to c…,,,2/2/2020,4:37:00,,,,3330,0,,,,
DonaldTrump,2020,"RT @JerryMoran: Nevertheless, having heard from both sides, the arguments demonstrate that additional evidence or witnesses would not chang…",,,2/2/2020,4:37:00,,,,3000,0,,,,
DonaldTrump,2020,"RT @SenateGOP: Trade with Mexico and Canada supports 12 million American jobs. 

USMCA secures those jobs and grows our economy by $70 bill…",,,2/2/2020,4:36:00,,,,3448,0,,,,
DonaldTrump,2020,RT @TrumpWarRoom: WATCH: Former Obama national security advisor Gen. James Jones praises @RealDonaldTrump decision to strike Iranian terror…,,,2/8/2020,12:25:00,,,,6513,0,,,,
DonaldTrump,2020,RT @DonaldJTrumpJr: Apparently Joe Biden thinks shouting his gibberish more loudly than usual will overcome that he had a dismal 4th place…,,,2/8/2020,12:24:00,,,,9338,0,,,,
DonaldTrump,2020,RT @realDonaldTrump: DRAIN THE SWAMP! https://t.co/68M4sN7LLD,,,8/6/2020,15:25:00,,,,118484,0,,,,
DonaldTrump,2020,"RT @charliekirk11: Wow:

The MAGA Doctrine started and ended the week at #1 on Amazon’s best seller list!

The outpouring of support for th…",,,3/9/2020,11:12:00,,,,4846,0,,,,
DonaldTrump,2020,"RT @charliekirk11: I finally agree with Joe Biden on something!

He’s exactly right—If we don’t want 4 years of this, we can only re-elect…",,,3/9/2020,11:12:00,,,,12493,0,,,,
DonaldTrump,2020,“Very troubled by Durham probe findings.” A.G. Bill Barr  @BretBaier  @FoxNews,,,6/11/2020,3:27:00,,,,26185,101273,,,,
DonaldTrump,2020,Just landed in Nevada but while on Air Force One watched most vicious TV commercial I have ever seen. Pathetic Joe’s people placed an unsourced ad where they have me saying unthinkable things about soldiers while standing over their graves. It is a MADE UP LIE. A TOTAL CON JOB!,,,9/13/2020,1:58:00,,,,36882,148513,,,,
DonaldTrump,2020,Not much time to sleep. Thank you! https://t.co/ilWlYrdfh1,,,5/2/2020,22:32:00,,,,17035,71099,,,,
DonaldTrump,2020,"“With the Tax Cuts and new Trade Deals, we were set for a tremendous growth rate this year.... and then the Virus came along.” @larry_kudlow  @MariaBartiromo We were breaking all records, especially on employment. It will all come roaring back again, and fast!",,,3/29/2020,16:07:00,,,,15055,74581,,,,
DonaldTrump,2020,Lyin’ Brian Williams of MSDNC! https://t.co/3gtkdmoZjJ,,,4/30/2020,4:41:00,,,,18087,56306,,,,
DonaldTrump,2020,THANK YOU VERMONT! #KAG2020 https://t.co/XgwOjKwYoR,,,3/4/2020,0:54:00,,,,7982,35775,,,,
DonaldTrump,2020,".....mixed about even wanting us to get out. They make a fortune $$$ by having us stay, and except at the beginning, we never really fought to win. We are more of a police force than the mighty military that we are, especially now as rebuilt. No, I am not acting impulsively!",,,5/18/2020,14:39:00,,,,12264,56005,,,,
DonaldTrump,2020,https://t.co/MxwXbIjDyS,,,5/19/2020,0:15:00,,,,13923,42712,,,,
DonaldTrump,2020,"A fantastic new book, “American Crusade” written by a Great American Patriot, @PeteHegseth — is available tomorrow! Hear more about it as he joins @SeanHannity tonight at 9:00pmE and @foxandfriends tomorrow morning at 8:30amE. Get your copy today! https://t.co/MsGVgODwVU",,,5/18/2020,23:41:00,,,,9006,35956,,,,
DonaldTrump,2020,Today we commemorate the 100th Anniversary of the birth of Saint John Paul II. HAPPY BIRTHDAY! https://t.co/v7y0r1oSDh,,,5/18/2020,22:40:00,,,,21357,125004,,,,
DonaldTrump,2020,RT @WhiteHouse: LIVE: President @realDonaldTrump holds a roundtable https://t.co/d5Wbjle5BB,,,5/18/2020,18:49:00,,,,8737,0,,,,
DonaldTrump,2020,"The Democrats are just, as always, looking for trouble. They do nothing constructive, even in times of crisis. They don’t want to blame their cash cow, China, for the plague. China is blaming Europe. Dr. Fauci will be testifying before the Senate very soon! #DONOTHINGDEMOCRATS https://t.co/fgHuYeiOQY",,,5/2/2020,23:00:00,,,,15346,49499,,,,
DonaldTrump,2020,"Hope the FDA can approve Mask Sterilization equipment ASAP. As per Governor @MikeDeWine, there is a company in Ohio, @Battelle, which has equipment that can sterilize masks quickly.",,,3/29/2020,16:12:00,,,,11962,52761,,,,
DonaldTrump,2020,"Despite reports to the contrary, Sweden is paying heavily for its decision not to lockdown. As of today, 2462 people have died there, a much higher number than the neighboring countries of Norway (207), Finland (206) or Denmark (443). The United States made the correct decision!",,,4/30/2020,11:45:00,,,,16151,80328,,,,
DonaldTrump,2020,"RT @JerryMoran: When I took the oath at the beginning of the trial, I vowed to deliver impartial justice according to the Constitution &amp; th…",,,2/2/2020,4:37:00,,,,3480,0,,,,
DonaldTrump,2020,"Upon departing the Oval Office for Ohio, I’ve notified my staff to continue working on an Executive Order with respect to Payroll Tax Cut, Eviction Protections, Unemployment Extensions, and Student Loan Repayment Options.",,,8/6/2020,15:56:00,,,,32668,140414,,,,
DonaldTrump,2020,THANK YOU NORTH CAROLINA! #KAG2020 https://t.co/RPX0fqWmB1,,,3/4/2020,0:55:00,,,,9413,45329,,,,
DonaldTrump,2020,"RT @AmericaFirstPAC: Not a single Democrat will openly denounce socialism or a socialist candidate. 

This is the true Democratic Party.

#…",,,2/8/2020,12:26:00,,,,11776,0,,,,
DonaldTrump,2020,RT @RichardGrenell: Now would be a good time to note that NATO is funded by $130 BILLION more today (and $400 BILLION coming by 2024) becau…,,,2/8/2020,12:26:00,,,,11813,0,,,,
DonaldTrump,2020,"RT @JerryMoran: Thank you, @SecWilkie! I appreciate your leadership at the VA and look forward to working with you in my new role as chairm...",,,1/10/2020,13:30:00,,,,2947,0,,,,
DonaldTrump,2020,"RT @seanhannity: Think about it. Since @realDonaldTrump was elected, what have Democrats, what have the media ever done to improve the live…",,,1/18/2020,13:39:00,,,,12195,0,,,,
DonaldTrump,2020,"THANK YOU TOLEDO, OHIO!https://t.co/PL96KjQWat",,,1/10/2020,1:57:00,,,,16478,76525,,,,
DonaldTrump,2020,THANK YOU MASSACHUSETTS! #KAG2020 https://t.co/99dkzK0xfA,,,3/4/2020,1:28:00,,,,8573,39704,,,,
DonaldTrump,2020,"RT @charliekirk11: This is your daily reminder that New York City released an illegal alien charged with the rape of a 13 year old girl

Th…",,,3/9/2020,11:13:00,,,,23157,0,,,,
DonaldTrump,2020,"RT @MarshaBlackburn: Decades of failed engagement, Western investment and unfair trade tactics built China into an industrial behemoth, giv…",,,6/11/2020,3:30:00,,,,10783,0,,,,
DonaldTrump,2020,https://t.co/l4StnpkZop,,,5/20/2020,18:34:00,,,,8561,35332,,,,
DonaldTrump,2020,"THANK YOU NEVADA! #MAGA 
https://t.co/E98NXRPllj",,,9/13/2020,4:07:00,,,,14638,58163,,,,
DonaldTrump,2020,RT @SenPatRoberts: I'm proud to have stood with @realDonaldTrump as he signed the USMCA implementing legislation at the @WhiteHouse today.…,,,2/2/2020,4:38:00,,,,3470,0,,,,
DonaldTrump,2020,"RT @SenPatRoberts: After hearing the entire case presented, I believe we’ve heard all we need in this impeachment trial. The job of the Sen…",,,2/2/2020,4:38:00,,,,5891,0,,,,
DonaldTrump,2020,"RT @tedcruz: Bizarro World.  Obama DOJ abusing FISA process, creating fraudulent documents to target Trump—Not Scary. Barr saying DON’T abu…",,,2/8/2020,12:29:00,,,,11714,0,,,,
DonaldTrump,2020,"...The far-left maniacs supporting Joe Biden are burning flags and chanting “America was never great.” But we know the truth: America is the most Exceptional Nation on earth, and our destiny is blessed by God!",,,9/13/2020,4:20:00,,,,16550,70378,,,,
DonaldTrump,2020,"No reason to turn it down, except politics. We have plenty of testing. Maybe you need a new Doctor over there. Crazy Nancy will use it as an excuse not to show up to work! https://t.co/NucH4dbKBL",,,5/2/2020,23:04:00,,,,14314,53947,,,,
DonaldTrump,2020,"RT @GOPChairwoman: Pelosi can't get away with rewriting history.

In January, Democrats were all-consumed with a bogus impeachment.

What w…",,,3/29/2020,16:21:00,,,,15363,0,,,,
DonaldTrump,2020,"Joe Biden cannot LEAD our Country, because he does not BELIEVE in our Country. At Biden’s convention, they decried America as a wicked, sinful nation, destined for a fate of doom and despair. They even removed the words “Under God” from the Pledge of Allegiance – twice...",,,9/13/2020,4:20:00,,,,27709,109125,,,,
DonaldTrump,2020,"Does anybody really believe that Roger Stone, a man whose house was raided early in the morning by 29 gun toting FBI Agents (with Fake News @CNN closely in toe), was treated fairly. How about the jury forewoman with her unannounced hatred &amp; bias. Same scammers as General Flynn!",,,4/30/2020,11:47:00,,,,26686,93835,,,,
DonaldTrump,2020,THANK YOU ALABAMA! #KAG2020 https://t.co/IdJ721oOsq,,,3/4/2020,1:26:00,,,,8427,39563,,,,
DonaldTrump,2020,RT @realDonaldTrump: “Trade Deals Drive Stocks To Record Highs.” @FoxNews,,,1/18/2020,14:57:00,,,,16510,0,,,,
DonaldTrump,2020,"RT @charliekirk11: Wow:

What an amazing swing through the South for The #MAGADoctrine today

We totally sold out in Vero beach!

The respo…",,,3/9/2020,11:16:00,,,,4481,0,,,,
DonaldTrump,2020,"RT @TeamTrump: President @realDonaldTrump: “Joe Biden, this morning, totally disparaged and insulted the Black community” by saying Latinos…",,,8/6/2020,16:48:00,,,,12172,0,,,,
DonaldTrump,2020,"Domestic Terrorists have taken over Seattle, run by Radical Left Democrats, of course. LAW &amp; ORDER!",,,6/11/2020,3:38:00,,,,51374,230622,,,,
DonaldTrump,2020,"RT @SenPatRoberts: I am proud to join my colleagues in introducing a resolution honoring our fearless military, intelligence community &amp, th...",,,1/10/2020,13:30:00,,,,4058,0,,,,
DonaldTrump,2020,I agree. Jovita will do a great job! https://t.co/3uwI4NUxBn,,,1/10/2020,13:25:00,,,,5458,28012,,,,
DonaldTrump,2020,RT @SenateForeign: My statement on the U.S. response to Iranian missile strikes against U.S.-Iraqi bases:https://t.co/IYYnK2wsKq https://t...,,,1/10/2020,13:24:00,,,,3402,0,,,,
DonaldTrump,2020,PRESIDENTIAL HARASSMENT!,,,1/9/2020,12:30:00,,,,28262,184624,,,,
DonaldTrump,2020,"RT @DanScavino: 🚨HAPPENING NOW🚨
President Trump hosting a MASSIVE rally in Milwaukee, Wisconsin with Great American Patriots, all with the…",,,1/15/2020,4:54:00,,,,8131,0,,,,
